"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
0,2.40570967658032,0.966,0.436,0,"IFI27","2","Up in KO"
1.79261467523971e-241,1.76478428965817,0.936,0.556,5.3977420486143e-237,"B2M","2","Up in KO"
1.04475573325669e-204,3.84781674256913,0.592,0.071,3.14586398840921e-200,"BST2","2","Up in KO"
1.55778793005593e-196,1.66140634523307,0.933,0.532,4.6906552361914e-192,"MALAT1","2","Up in KO"
2.50889120312652e-182,-2.42896506076641,0.386,0.808,7.55452230173427e-178,"TUBA1A","2","Down in KO"
4.14360372172581e-180,1.48553833446496,0.903,0.533,1.24768051664886e-175,"IFITM3","2","Up in KO"
1.77899078988002e-165,1.61417781838036,0.79,0.366,5.35671916740773e-161,"PTGDS","2","Up in KO"
8.96935605640196e-165,0.900157491381279,0.992,0.942,2.70076280214319e-160,"RPLP1","2","Up in KO"
1.1087396380521e-153,1.83962049590634,0.764,0.337,3.33852592413867e-149,"ISG15","2","Up in KO"
3.51949075845727e-153,1.24270825570329,0.86,0.471,1.05975386227907e-148,"IFI6","2","Up in KO"
2.11579132900599e-150,2.86594310000254,0.557,0.115,6.37085927076994e-146,"IFITM1","2","Up in KO"
1.04567605828295e-138,-1.72724290078092,0.694,0.919,3.1486351790958e-134,"TMSB10","2","Down in KO"
4.60979656904646e-132,2.34162641329327,0.602,0.19,1.38805584490558e-127,"HLA-B","2","Up in KO"
2.07792618386856e-122,-3.25389021066379,0.065,0.402,6.25684353224664e-118,"TUBB2B","2","Down in KO"
1.31773616356278e-121,2.08578168998741,0.583,0.179,3.96783536210388e-117,"CRYAB","2","Up in KO"
8.15429907155018e-120,-3.44008825201588,0.054,0.379,2.45534099343447e-115,"TUBB2A","2","Down in KO"
1.28718237398441e-106,3.82599594804658,0.384,0.057,3.87583484630445e-102,"PLS3","2","Up in KO"
1.09767314743929e-105,-9.33890291590358,0.002,0.238,3.30520361425445e-101,"S100A6","2","Down in KO"
2.91886612765153e-105,-3.64973274157724,0.064,0.362,8.78899779697152e-101,"TUBB3","2","Down in KO"
4.58476314801302e-102,2.70111122123099,0.466,0.126,1.3805180314982e-97,"HLA-C","2","Up in KO"
1.27409590299844e-99,-4.62228057082435,0.018,0.267,3.8364301735186e-95,"STMN2","2","Down in KO"
5.81511271346996e-92,2.82770647086076,0.41,0.099,1.75098858915294e-87,"KRT18","2","Up in KO"
5.77807964872781e-91,-0.728558767554994,0.962,0.992,1.73983756302843e-86,"MT-CYB","2","Down in KO"
2.77330996278772e-89,1.28125746970956,0.695,0.374,8.35071362895011e-85,"APOE","2","Up in KO"
2.36295721903538e-88,-4.0565685273652,0.013,0.234,7.11510048223743e-84,"ZIC1","2","Down in KO"
4.76219761869969e-87,1.34019327450486,0.707,0.389,1.43394532496666e-82,"CLU","2","Up in KO"
1.79720031373144e-86,-2.29103305055238,0.153,0.452,5.41154986467674e-82,"JPT1","2","Down in KO"
1.02400506053885e-85,-0.983123420464205,0.996,1,3.08338163778853e-81,"TTR","2","Down in KO"
6.36163343384185e-85,0.62759777326238,0.974,0.912,1.91555144326412e-80,"RPS12","2","Up in KO"
3.71184252489709e-82,-0.806660525931989,0.868,0.952,1.11767290267176e-77,"MT-ND3","2","Down in KO"
1.22781697572641e-80,-3.37600243684232,0.036,0.266,3.69707969560979e-76,"TMSB15A","2","Down in KO"
1.78295098826527e-80,-2.0261427851295,0.353,0.622,5.36864372076555e-76,"STMN1","2","Down in KO"
2.94285176445272e-79,0.685757091161603,0.945,0.871,8.8612209479436e-75,"RPL28","2","Up in KO"
2.87630986754874e-76,2.87867980363002,0.346,0.078,8.66085664217602e-72,"CXCL14","2","Up in KO"
6.80898683046268e-73,-2.19900950177741,0.104,0.366,2.05025402452062e-68,"MARCKS","2","Down in KO"
7.64199692042703e-71,-2.45302070458485,0.079,0.32,2.30108169270978e-66,"MLLT11","2","Down in KO"
1.12318092796968e-70,-0.694354347623029,0.929,0.978,3.3820100922095e-66,"MT-ATP6","2","Down in KO"
1.31049202981431e-69,-0.533811711879679,0.997,0.999,3.94602255097388e-65,"MT-CO2","2","Down in KO"
9.80362885687719e-69,0.747367115027638,0.908,0.761,2.95197068509429e-64,"GSTP1","2","Up in KO"
1.54310350720301e-68,-0.805631664989663,0.721,0.877,4.64643897053899e-64,"ATP5F1E","2","Down in KO"
4.75565388192284e-68,-3.44585692589222,0.026,0.219,1.43197494038579e-63,"CD24","2","Down in KO"
2.08482406809635e-66,-2.24127464928062,0.163,0.416,6.27761375144492e-62,"SOX4","2","Down in KO"
3.09431479034665e-66,2.38083021433272,0.374,0.118,9.3172912652128e-62,"HLA-A","2","Up in KO"
6.24138321140605e-66,0.756544599991614,0.893,0.784,1.87934289878648e-61,"RPL12","2","Up in KO"
1.23364022319205e-65,-5.52754706635004,0.005,0.163,3.71461407605358e-61,"NEFL","2","Down in KO"
1.90157942872802e-65,2.87843101670918,0.305,0.066,5.72584581784295e-61,"WIF1","2","Up in KO"
7.56375676791005e-64,-1.68241988448704,0.238,0.503,2.27752280038539e-59,"MARCKSL1","2","Down in KO"
3.43723437991614e-62,0.535476899610095,0.955,0.911,1.03498564413655e-57,"RPS24","2","Up in KO"
4.0861664384656e-61,0.635705788313881,0.917,0.849,1.23038557628638e-56,"RPL13","2","Up in KO"
9.55609068128921e-61,3.01347097736357,0.282,0.06,2.87743446504299e-56,"IFIT3","2","Up in KO"
1.01462649375799e-60,-4.16684440648322,0.01,0.167,3.05514183535467e-56,"TAGLN3","2","Down in KO"
1.05758455001869e-60,-3.34711434386855,0.028,0.206,3.18449283856127e-56,"TCF7L2","2","Down in KO"
7.41888974625418e-60,-1.97307362666449,0.077,0.298,2.2339018914946e-55,"FEZ1","2","Down in KO"
7.4685369409999e-59,1.82502810103788,0.391,0.14,2.24885115830448e-54,"IFIT1","2","Up in KO"
2.27401977942899e-58,-3.28719554186124,0.022,0.189,6.84730095783864e-54,"GNG3","2","Down in KO"
7.28153389147787e-58,-2.10523645704607,0.126,0.359,2.1925426700629e-53,"MAP1B","2","Down in KO"
5.3914079516174e-57,2.65701707469266,0.278,0.063,1.62340684831151e-52,"IFI44L","2","Up in KO"
8.91612591742469e-56,1.37234131930746,0.516,0.26,2.68473467499575e-51,"ID1","2","Up in KO"
4.1021875778451e-55,-1.11497850387978,0.383,0.631,1.23520970156494e-50,"RPS10","2","Down in KO"
1.96487208742388e-53,4.70042489467232,0.183,0.013,5.91642634244205e-49,"IGFBP3","2","Up in KO"
4.68781626137395e-53,2.19614951782255,0.338,0.117,1.41154835446231e-48,"LY6E","2","Up in KO"
1.24002142596692e-52,-1.83189861132551,0.152,0.379,3.73382851572899e-48,"CKB","2","Down in KO"
3.92513131219886e-52,-0.90456658916974,0.489,0.711,1.1818962894162e-47,"ATP5MC3","2","Down in KO"
1.73092403306429e-51,-5.63154126237483,0.004,0.129,5.2119853559599e-47,"ECRG4","2","Down in KO"
8.19044964496241e-50,4.97919113738134,0.162,0.007,2.46622629259463e-45,"EMX2","2","Up in KO"
1.18249482045029e-48,-0.488363720819716,0.985,0.994,3.56061015385788e-44,"MT-CO3","2","NS"
2.49553529264351e-47,3.29093608744322,0.205,0.033,7.51430631967888e-43,"IGFBP5","2","Up in KO"
4.89138256826563e-47,-1.99335980143295,0.119,0.321,1.47284420513046e-42,"FABP7","2","Down in KO"
6.55880663950602e-47,-2.34675732187435,0.055,0.225,1.97492226722166e-42,"GAP43","2","Down in KO"
9.65270098041076e-46,-6.8975392818552,0.001,0.107,2.90652479221148e-41,"CLEC11A","2","Down in KO"
1.35617287913319e-45,-3.65784290345875,0.022,0.158,4.08357215635794e-41,"RTN1","2","Down in KO"
1.85745410902451e-45,4.73331551434819,0.15,0.007,5.5929800676837e-41,"RSPO3","2","Up in KO"
2.26832753076085e-45,3.55095521330891,0.199,0.034,6.830161027874e-41,"HDAC9","2","Up in KO"
4.6031739736654e-45,-3.99113665769555,0.009,0.129,1.38606171521039e-40,"STMN4","2","Down in KO"
7.55763298602389e-45,0.442343173376338,0.949,0.889,2.27567886842165e-40,"RPL11","2","NS"
7.63384064202704e-45,1.85324597495576,0.335,0.128,2.29862575572076e-40,"IFITM2","2","Up in KO"
9.47972778560824e-43,-0.932430837917845,0.482,0.691,2.8544408335245e-38,"SUMO2","2","Down in KO"
1.56959441787366e-42,-1.16208270744092,0.288,0.508,4.72620575165939e-38,"PPDPF","2","Down in KO"
1.79654884793245e-42,-2.4880657590392,0.036,0.181,5.40958823600939e-38,"SOX11","2","Down in KO"
2.57348275214589e-42,0.438655146957132,0.956,0.893,7.74901391498649e-38,"RPS23","2","NS"
3.12916772990083e-42,-0.821261149219479,0.538,0.719,9.42223695150439e-38,"COX7A2","2","Down in KO"
3.37881768676224e-42,2.45763349196418,0.251,0.074,1.01739579366098e-37,"CEBPD","2","Up in KO"
4.57714468914605e-42,-1.3495792218841,0.162,0.372,1.37822403734877e-37,"CTNNB1","2","Down in KO"
5.63560631317024e-42,1.45326949994651,0.442,0.23,1.69693741695869e-37,"MT2A","2","Up in KO"
1.70414928707066e-41,2.71476149385984,0.229,0.06,5.13136391829846e-37,"BAMBI","2","Up in KO"
1.95715764684097e-41,0.908164484786183,0.627,0.415,5.89319739040283e-37,"ID3","2","Up in KO"
4.86337012342082e-41,-0.713725023826793,0.656,0.821,1.46440937786324e-36,"MT-ND2","2","Down in KO"
8.5024849828122e-41,2.40856061998962,0.232,0.062,2.56018325317458e-36,"PLSCR1","2","Up in KO"
2.23688037922383e-40,4.89602087922375,0.131,0.005,6.73547050988088e-36,"HIST1H1E","2","Up in KO"
3.31010479876934e-40,-3.27221305712183,0.016,0.133,9.96705655957435e-36,"LINC02609","2","Down in KO"
4.20291845162484e-39,-1.55423586197497,0.161,0.355,1.26554077496876e-34,"BEX1","2","Down in KO"
4.32071264301619e-39,-3.91159556268694,0.009,0.114,1.30100978393861e-34,"DPYSL3","2","Down in KO"
3.1038329522214e-38,-0.390429866128636,0.992,0.997,9.34595140243385e-34,"MT-CO1","2","NS"
1.1013203061406e-37,0.66880993527236,0.588,0.355,3.31618557381996e-33,"PCP4","2","Up in KO"
1.1808903961826e-37,-1.06340132217402,0.288,0.505,3.55577907194544e-33,"YWHAQ","2","Down in KO"
1.24192376806355e-37,0.434205673125666,0.93,0.893,3.73955665801615e-33,"RPS8","2","NS"
1.84227832624946e-37,2.43798123787953,0.201,0.048,5.54728426816975e-33,"PSMB9","2","Up in KO"
1.86976981374368e-37,-3.31024768528857,0.01,0.114,5.63006388616358e-33,"PANTR1","2","Down in KO"
7.83877463070417e-37,3.12660181931441,0.176,0.035,2.36033342905133e-32,"SYNE2","2","Up in KO"
7.74810848432545e-36,2.48042714839677,0.226,0.07,2.33303294571524e-31,"IER3","2","Up in KO"
1.88105693505188e-35,-3.21780265981435,0.014,0.118,5.66405053713473e-31,"DNER","2","Down in KO"
4.99795347343126e-35,-2.08376729629812,0.086,0.243,1.50493377038489e-30,"DLK1","2","Down in KO"
5.95194987478036e-35,2.61735124470414,0.207,0.058,1.79219162679511e-30,"STAT1","2","Up in KO"
8.0989181130547e-35,0.431698880195961,0.925,0.858,2.4386652330219e-30,"RPS14","2","NS"
1.38929893799209e-34,1.72914728971073,0.328,0.154,4.18331803218799e-30,"PDIA3","2","Up in KO"
2.05521668121211e-34,2.0060079448506,0.226,0.07,6.18846294879778e-30,"MX1","2","Up in KO"
6.70783936210753e-34,-0.979904759164306,0.349,0.539,2.0197975103242e-29,"COPS9","2","Down in KO"
1.17744223054908e-33,2.58580098978822,0.181,0.042,3.54539630040634e-29,"OAS1","2","Up in KO"
2.51587942843243e-33,-0.947465669429115,0.326,0.526,7.57556454695288e-29,"NDUFB1","2","Down in KO"
3.41689736083526e-33,-3.31898551532962,0.011,0.107,1.0288619643211e-28,"NSG1","2","Down in KO"
4.33618529444948e-33,-1.97145701610209,0.085,0.237,1.30566875401168e-28,"PTN","2","Down in KO"
5.66483176243633e-33,2.44274324225886,0.2,0.057,1.7057374919872e-28,"EIF2AK2","2","Up in KO"
6.07870056468487e-33,0.468828143658988,0.885,0.82,1.83035752703226e-28,"RPS2","2","NS"
6.17478692789824e-33,-0.667588359966394,0.859,0.913,1.85929009185944e-28,"RPL37A","2","Down in KO"
6.45697731228887e-33,-1.68481125236262,0.057,0.195,1.9442604385033e-28,"GPM6B","2","Down in KO"
3.81495494066661e-32,2.70495576508423,0.183,0.048,1.14872108218412e-27,"ZFYVE16","2","Up in KO"
7.89916233825493e-32,0.363586631306617,0.934,0.896,2.37851677167194e-27,"RPS15","2","NS"
9.15258788574673e-32,1.57257351626366,0.314,0.152,2.7559357382772e-27,"HSP90B1","2","Up in KO"
1.98691956127053e-31,-2.94812231105555,0.034,0.147,5.98281349094168e-27,"FHIT","2","Down in KO"
2.16836427992942e-31,-2.46921303988561,0.021,0.124,6.52916168329548e-27,"TTTY14","2","Down in KO"
3.13804694762352e-31,1.90571815914142,0.234,0.084,9.44897316398917e-27,"CCN2","2","Up in KO"
6.26860577032484e-31,1.83402637627211,0.26,0.106,1.88753988350251e-26,"FAM89A","2","Up in KO"
6.98529064541569e-31,-0.685541927025048,0.803,0.882,2.10334086624112e-26,"ACTB","2","Down in KO"
7.16800156937486e-31,-1.30833836675332,0.151,0.318,2.15835695255447e-26,"UBE2E3","2","Down in KO"
9.91988124990188e-31,-1.33672462616622,0.335,0.503,2.98697544315795e-26,"BASP1","2","Down in KO"
1.24312611724497e-30,-2.87519393644722,0.014,0.107,3.74317705163633e-26,"AC004540.2","2","Down in KO"
1.30046547449584e-30,0.477764387305761,0.849,0.783,3.91583159025442e-26,"RPL29","2","NS"
3.93838627612745e-30,-0.880851086213973,0.363,0.541,1.18588749160474e-25,"SELENOW","2","Down in KO"
9.55120244889241e-30,-1.08509280713227,0.183,0.361,2.87596256938599e-25,"ARPC2","2","Down in KO"
1.63768021667255e-29,-1.85630256569672,0.061,0.189,4.93121890042271e-25,"YWHAH","2","Down in KO"
1.81110684763457e-29,-0.673122317104146,0.547,0.712,5.45342382891246e-25,"DYNLL1","2","Down in KO"
1.97004907257315e-29,-1.41169413668043,0.088,0.233,5.932014762425e-25,"COPS8","2","Down in KO"
3.7066750174224e-29,0.39527427270412,0.891,0.836,1.11611691449606e-24,"RPS18","2","NS"
5.81385728530743e-29,-2.68314395073731,0.015,0.105,1.75061056717892e-24,"CDKN2D","2","Down in KO"
1.54907249718762e-28,-0.964858904990952,0.274,0.462,4.66441219628163e-24,"NDUFB3","2","Down in KO"
1.69658552729805e-28,-0.676259487807965,0.499,0.667,5.10858868124716e-24,"COX6A1","2","Down in KO"
2.65265026712221e-28,-1.13285177618007,0.199,0.369,7.98739521933167e-24,"CYCS","2","Down in KO"
2.76656866812406e-28,-0.682802230571292,0.474,0.653,8.33041491658836e-24,"HSPE1","2","Down in KO"
3.22965341906465e-28,-1.90133927021944,0.045,0.16,9.72480941014556e-24,"CNIH2","2","Down in KO"
4.43591948033715e-28,-1.33432379670062,0.135,0.289,1.33569971472432e-23,"OLA1","2","Down in KO"
4.87097127889916e-28,0.354743852888878,0.94,0.893,1.46669816178933e-23,"RPS27","2","NS"
5.27967129344556e-28,0.35887149503545,0.933,0.883,1.58976182316939e-23,"RPS15A","2","NS"
6.14877592921547e-28,1.63198219332066,0.307,0.157,1.85145792004607e-23,"HSPA5","2","Up in KO"
7.45952009384607e-28,3.60042153158518,0.129,0.023,2.24613609545799e-23,"HERC5","2","Up in KO"
8.4411275283719e-28,1.75125525303558,0.24,0.097,2.54170791006806e-23,"PHLDA1","2","Up in KO"
8.45967316262503e-28,-1.92418884766382,0.032,0.135,2.54729218599802e-23,"AP1S2","2","Down in KO"
8.83861824419285e-28,-0.848023847365682,0.318,0.51,2.66139633950891e-23,"TUBA1B","2","Down in KO"
1.96947178871749e-27,-2.44124538942316,0.019,0.109,5.93027650300725e-23,"CRIP1","2","Down in KO"
2.34969012146943e-27,-0.399318631417078,0.938,0.965,7.07515192475661e-23,"MT-ND4","2","NS"
2.60534313212273e-27,-2.64954871309159,0.018,0.107,7.84494870513474e-23,"CRMP1","2","Down in KO"
3.00116628444341e-27,-1.04664655457249,0.215,0.387,9.03681179908755e-23,"FABP5","2","Down in KO"
3.47111812524335e-27,-1.18476934790701,0.136,0.292,1.04518837869203e-22,"TBCB","2","Down in KO"
4.16827564852801e-27,3.53937262797625,0.139,0.03,1.25510948052827e-22,"VEGFA","2","Up in KO"
5.1847412859375e-27,-0.606729858430167,0.715,0.822,1.56117744860864e-22,"H3F3A","2","Down in KO"
5.32931085423991e-27,1.60182657337017,0.258,0.112,1.60470879132018e-22,"ECEL1","2","Up in KO"
8.78511340057711e-27,-2.13418030680048,0.03,0.129,2.64528549604777e-22,"GDI1","2","Down in KO"
9.0445201510981e-27,-1.92340681898827,0.035,0.138,2.72339546269715e-22,"KIF5C","2","Down in KO"
1.17419326518462e-26,-0.576500762110372,0.693,0.809,3.53561334079742e-22,"COX7C","2","Down in KO"
2.04073453459618e-26,2.22201533308897,0.165,0.047,6.14485575712256e-22,"HSD17B2","2","Up in KO"
2.72127175492538e-26,1.31939819589301,0.373,0.222,8.19402138125581e-22,"SPATS2L","2","Up in KO"
2.83906128283895e-26,-1.21040416734297,0.188,0.348,8.54869742875635e-22,"UCHL1","2","Down in KO"
3.72931498131573e-26,1.20904709646572,0.345,0.188,1.12293403402398e-21,"RARRES2","2","Up in KO"
8.65127962777404e-26,-1.25108839928109,0.114,0.256,2.60498680871904e-21,"VBP1","2","Down in KO"
1.76496309709174e-25,0.688899840650874,0.64,0.529,5.31448038165295e-21,"NPM1","2","Up in KO"
7.09651862497661e-25,0.5943255470078,0.676,0.564,2.13683272316671e-20,"HSP90AB1","2","Up in KO"
8.16263048754899e-25,0.790056582617708,0.528,0.377,2.45784966610588e-20,"ITM2B","2","Up in KO"
1.00366861638223e-24,1.81090770101479,0.234,0.103,3.02214657078855e-20,"KTN1","2","Up in KO"
1.27341739293993e-24,-0.913869906394578,0.235,0.399,3.83438711188143e-20,"COX17","2","Down in KO"
1.55098282983922e-24,-1.30020275367148,0.088,0.216,4.67016439892888e-20,"COTL1","2","Down in KO"
2.04872710198141e-24,0.316565159896112,0.945,0.922,6.16892217677623e-20,"RPL32","2","NS"
2.21382410431197e-24,-0.913008826989618,0.252,0.42,6.66604576049376e-20,"GABARAPL2","2","Down in KO"
2.43859859322665e-24,-0.798271748887713,0.335,0.508,7.34286422406476e-20,"CFL1","2","Down in KO"
2.7150347671888e-24,0.414167297927983,0.811,0.741,8.17524118748219e-20,"RPL14","2","NS"
3.44424746864996e-24,-1.32275654544539,0.044,0.149,1.03709735528519e-19,"BAALC","2","Down in KO"
6.95280889595995e-24,-0.644570542914352,0.47,0.624,2.0935602866625e-19,"COX7B","2","Down in KO"
9.44000222714241e-24,-0.755640700981907,0.405,0.57,2.84247907061485e-19,"ATP5MPL","2","Down in KO"
1.2897459021279e-23,-0.686008060008902,0.44,0.601,3.88355388589732e-19,"ATP5ME","2","Down in KO"
1.33657721412686e-23,3.71760426089598,0.108,0.019,4.02456764945739e-19,"PRTG","2","Up in KO"
2.29662347305899e-23,-0.58406619455182,0.539,0.69,6.91536293972792e-19,"COX6C","2","Down in KO"
2.55484140701543e-23,0.378732791767609,0.88,0.825,7.69288296066417e-19,"RPL18A","2","NS"
2.72554474423017e-23,0.815180396062546,0.52,0.383,8.20688777935145e-19,"ENO1","2","Up in KO"
3.25035397418369e-23,-1.67235473963721,0.044,0.144,9.78714085166452e-19,"GSTA4","2","Down in KO"
8.44239629457654e-23,-1.31362552661732,0.073,0.189,2.54208994825994e-18,"CSRP2","2","Down in KO"
1.03433304812215e-22,1.12669800999674,0.373,0.235,3.1144802412006e-18,"PPIB","2","Up in KO"
1.28754689802922e-22,1.97160618085442,0.17,0.058,3.87693246465579e-18,"PSMB8","2","Up in KO"
1.84949161841216e-22,2.63609133391527,0.139,0.039,5.56900421220087e-18,"GPNMB","2","Up in KO"
2.71637301022003e-22,-0.8787779964185,0.165,0.312,8.17927077107353e-18,"ELOC","2","Down in KO"
2.90848090608266e-22,0.534855962782039,0.694,0.579,8.75772685630551e-18,"RACK1","2","Up in KO"
2.961858976288e-22,0.329486336485042,0.92,0.865,8.91845356350078e-18,"RPL19","2","NS"
3.32415190716789e-22,0.301628339185695,0.917,0.869,1.00093538076732e-17,"RPL35A","2","NS"
3.85732932867408e-22,-1.29485051558821,0.092,0.214,1.16148043415705e-17,"DYNC1I2","2","Down in KO"
6.1591325239636e-22,-1.33521627687646,0.06,0.167,1.85457639429068e-17,"SVBP","2","Down in KO"
7.53129983171809e-22,0.350260101957575,0.885,0.857,2.26774969232863e-17,"RPL26","2","NS"
8.68591668373197e-22,-0.923785864157509,0.224,0.372,2.61541637263853e-17,"KRT10","2","Down in KO"
9.10601374827208e-22,-0.67050947611645,0.362,0.526,2.74191179974221e-17,"ERH","2","Down in KO"
9.68258127777167e-22,0.28812680683237,0.961,0.94,2.91552204854983e-17,"RPL39","2","NS"
1.06808194107416e-21,-1.05855928337292,0.138,0.274,3.21610153276841e-17,"CALM3","2","Down in KO"
1.08037383993034e-21,-0.634025541333799,0.415,0.584,3.25311366941426e-17,"COX5B","2","Down in KO"
1.38078331361004e-21,-1.74392074623057,0.024,0.104,4.1576766356112e-17,"TSTD1","2","Down in KO"
